candle_ts,tick,time_remaining,opportunity_type,price_at_decision,potential_return_pct,confidence,expected_return,btc_change_pct
1769423400,10790,98.41%,NO,0.475,110.5%,18.01%,32.67%,0.007%
1769423400,10791,97.79%,NO,0.505,98.0%,13.41%,32.82%,0.007%
1769423400,10792,97.17%,NO,0.515,94.2%,13.51%,33.30%,0.007%
1769423400,10793,96.55%,NO,0.505,98.0%,13.46%,32.67%,0.006%
1769423400,10794,95.94%,NO,0.495,102.0%,28.67%,45.02%,0.006%
1769423400,10795,95.32%,NO,0.465,115.1%,32.70%,46.27%,0.006%
1769423400,10796,94.64%,NO,0.465,115.1%,25.43%,37.25%,0.006%
1769423400,10797,94.02%,NO,0.455,119.8%,26.15%,36.98%,0.006%
1769423400,10798,93.40%,NO,0.455,119.8%,26.48%,35.84%,0.006%
1769423400,10799,92.79%,NO,0.415,141.0%,23.60%,36.48%,0.018%
1769423400,10800,92.17%,NO,0.450,122.2%,25.61%,38.17%,0.018%
1769423400,10801,91.55%,NO,0.465,115.1%,30.69%,41.35%,0.018%
1769423400,10802,90.93%,NO,0.465,115.1%,22.93%,38.54%,0.017%
1769423400,10804,89.69%,NO,0.475,110.5%,24.56%,49.77%,0.014%
1769423400,10806,88.45%,NO,0.475,110.5%,31.79%,40.82%,0.014%
1769423400,10808,87.20%,NO,0.455,119.8%,24.35%,38.24%,0.010%
1769423400,10809,86.58%,NO,0.425,135.3%,31.21%,46.29%,0.010%
1769423400,10810,85.95%,NO,0.415,141.0%,39.75%,44.00%,0.010%
1769423400,10811,85.33%,NO,0.355,181.7%,21.83%,36.61%,0.031%
1769423400,10812,84.71%,NO,0.345,189.9%,23.05%,33.28%,0.032%
1769423400,10813,84.09%,NO,0.345,189.9%,74.82%,34.83%,0.032%
1769423400,10814,83.48%,NO,0.315,217.5%,30.97%,27.48%,0.042%
1769423400,10815,82.85%,NO,0.345,189.9%,29.91%,28.07%,0.042%
1769423400,10816,82.23%,NO,0.405,146.9%,23.08%,46.09%,0.020%
1769423400,10824,77.25%,NO,0.405,146.9%,36.14%,45.06%,0.014%
1769423400,10825,76.63%,NO,0.405,146.9%,19.61%,41.32%,0.014%
1769423400,10826,76.01%,NO,0.405,146.9%,31.29%,42.71%,0.014%
1769423400,10827,75.40%,NO,0.395,153.2%,42.99%,37.71%,0.014%
1769423400,10828,74.78%,NO,0.395,153.2%,44.80%,31.01%,0.014%
1769423400,10829,74.15%,NO,0.385,159.7%,29.77%,39.85%,0.023%
1769423400,10831,72.91%,NO,0.345,189.9%,28.61%,36.99%,0.029%
1769423400,10832,72.29%,NO,0.335,198.5%,35.27%,24.47%,0.029%
1769423400,10833,71.68%,NO,0.335,198.5%,29.73%,26.24%,0.029%
1769423400,10834,71.03%,NO,0.335,198.5%,29.70%,24.76%,0.029%
1769423400,10837,69.17%,NO,0.335,198.5%,59.53%,6.13%,0.032%
1769423400,10838,68.55%,NO,0.335,198.5%,48.53%,12.43%,0.032%
1769423400,10839,67.93%,NO,0.335,198.5%,43.67%,17.96%,0.032%
1769423400,10841,66.69%,NO,0.335,198.5%,32.92%,28.10%,0.032%
1769423400,10842,66.07%,NO,0.320,212.5%,26.35%,33.47%,0.032%
1769423400,10843,65.45%,NO,0.285,250.9%,30.63%,35.73%,0.042%
1769423400,10844,64.82%,NO,0.275,263.6%,33.87%,33.50%,0.042%
1769423400,10845,64.20%,NO,0.275,263.6%,33.33%,19.16%,0.042%
1769423400,10846,63.58%,NO,0.265,277.4%,81.83%,3.68%,0.042%
1769423400,10847,62.96%,NO,0.355,181.7%,73.51%,21.43%,0.039%
1769423400,10848,62.34%,NO,0.355,181.7%,65.72%,95.44%,0.039%
1769423400,10849,61.73%,NO,0.335,198.5%,49.75%,73.91%,0.039%
1769423400,10852,59.87%,NO,0.365,174.0%,37.89%,35.81%,0.026%
1769423400,10853,59.24%,NO,0.345,189.9%,36.92%,22.33%,0.026%
1769423400,10854,58.61%,NO,0.355,181.7%,17.34%,50.03%,0.007%
1769423400,10855,58.00%,NO,0.475,110.5%,19.63%,42.46%,0.007%
1769423400,10856,57.38%,NO,0.535,86.9%,11.08%,47.42%,-0.006%
1769423400,10857,56.76%,NO,0.545,83.5%,11.01%,49.92%,-0.006%
1769423400,10858,56.14%,NO,0.555,80.2%,15.05%,48.05%,-0.006%
1769423400,10859,55.52%,NO,0.575,73.9%,10.42%,36.23%,-0.014%
1769423400,10860,54.90%,NO,0.585,70.9%,12.83%,24.50%,-0.014%
1769423400,10861,54.28%,NO,0.585,70.9%,17.99%,15.52%,-0.014%
1769423400,10862,53.67%,NO,0.575,73.9%,16.36%,16.12%,-0.014%
1769423400,10863,53.05%,NO,0.555,80.2%,14.15%,23.38%,-0.014%
1769423400,10864,52.43%,NO,0.515,94.2%,19.62%,29.18%,-0.014%
1769423400,10865,51.80%,NO,0.620,61.3%,31.39%,11.69%,-0.051%
1769423400,10866,51.19%,NO,0.745,34.2%,32.83%,-0.41%,-0.061%
1769423400,10867,50.56%,NO,0.755,32.5%,39.46%,-3.19%,-0.061%
1769423400,10868,49.94%,NO,0.765,30.7%,45.03%,-5.90%,-0.061%
1769423400,10869,49.32%,NO,0.755,32.5%,44.56%,1.67%,-0.061%
1769423400,10870,48.70%,NO,0.755,32.5%,41.12%,-7.57%,-0.061%
1769423400,10871,48.07%,NO,0.755,32.5%,24.99%,-14.99%,-0.061%
1769423400,10872,47.45%,NO,0.755,32.5%,37.99%,-8.87%,-0.061%
1769423400,10873,46.83%,NO,0.765,30.7%,32.52%,-9.51%,-0.061%
1769423400,10874,46.21%,NO,0.655,52.7%,10.84%,-14.45%,-0.038%
1769423400,10875,45.59%,NO,0.655,52.7%,10.45%,-16.71%,-0.038%
1769423400,10876,44.96%,NO,0.655,52.7%,8.65%,-18.15%,-0.038%
1769423400,10877,44.34%,NO,0.665,50.4%,8.89%,-17.98%,-0.038%
1769423400,10878,43.73%,NO,0.655,52.7%,9.98%,-14.37%,-0.038%
1769423400,10879,43.11%,NO,0.655,52.7%,28.52%,-12.46%,-0.038%
1769423400,10880,42.49%,NO,0.665,50.4%,12.11%,-15.05%,-0.038%
1769423400,10889,36.92%,NO,0.755,32.5%,20.99%,5.96%,-0.046%
1769423400,10890,36.31%,NO,0.775,29.0%,32.15%,3.79%,-0.046%
1769423400,10891,35.69%,NO,0.775,29.0%,23.82%,1.45%,-0.050%
1769423400,10892,35.06%,NO,0.775,29.0%,24.35%,3.36%,-0.050%
1769423400,10893,34.44%,NO,0.775,29.0%,14.63%,2.06%,-0.050%
1769423400,10894,33.83%,NO,0.715,39.9%,21.18%,-10.02%,-0.038%
1769423400,10895,33.20%,NO,0.715,39.9%,22.64%,6.94%,-0.038%
1769423400,10898,31.34%,NO,0.725,37.9%,55.32%,-8.37%,-0.038%
1769424300,10949,99.64%,NO,0.475,110.5%,15.74%,31.88%,0.000%
1769424300,10950,99.03%,NO,0.495,102.0%,15.25%,30.93%,-0.010%
1769424300,10951,98.41%,NO,0.485,106.2%,15.89%,31.47%,-0.010%
1769424300,10952,97.79%,NO,0.475,110.5%,17.97%,34.23%,-0.010%
1769424300,10953,97.17%,NO,0.465,115.1%,17.81%,34.57%,-0.010%
1769424300,10954,96.55%,NO,0.415,141.0%,28.44%,34.81%,0.017%
1769424300,10955,95.93%,NO,0.325,207.7%,19.60%,32.43%,0.017%
1769424300,10956,95.31%,NO,0.305,227.9%,18.11%,32.17%,0.041%
1769424300,10957,94.69%,NO,0.285,250.9%,18.10%,33.71%,0.046%
1769424300,10958,94.07%,NO,0.295,239.0%,19.87%,34.96%,0.046%
1769424300,10959,93.44%,NO,0.315,217.5%,20.10%,35.80%,0.046%
1769424300,10960,92.82%,NO,0.325,207.7%,27.16%,40.99%,0.041%
1769424300,10961,92.20%,NO,0.315,217.5%,25.80%,43.40%,0.041%
1769424300,10965,89.71%,NO,0.335,198.5%,27.25%,35.44%,0.032%
1769424300,10983,78.55%,NO,0.375,166.7%,20.55%,43.18%,0.016%
1769424300,10984,77.94%,NO,0.385,159.7%,68.83%,35.24%,0.016%
1769424300,10985,77.31%,NO,0.305,227.9%,34.53%,41.53%,0.023%
1769424300,10986,76.69%,NO,0.305,227.9%,35.50%,39.81%,0.023%
1769424300,10987,76.06%,NO,0.305,227.9%,38.60%,39.44%,0.023%
1769424300,10988,75.45%,NO,0.305,227.9%,41.72%,35.81%,0.023%
1769424300,10989,74.83%,NO,0.305,227.9%,36.05%,34.45%,0.023%
1769424300,10990,74.21%,NO,0.305,227.9%,35.14%,35.98%,0.023%
1769424300,10996,70.49%,NO,0.355,181.7%,14.11%,39.00%,0.018%
1769424300,10997,69.88%,NO,0.375,166.7%,27.02%,40.50%,0.016%
1769424300,10998,69.26%,NO,0.385,159.7%,24.98%,45.33%,0.014%
1769424300,11000,68.02%,NO,0.315,217.5%,15.37%,41.47%,0.023%
1769424300,11001,67.40%,NO,0.325,207.7%,15.35%,41.39%,0.023%
1769424300,11002,66.78%,NO,0.325,207.7%,14.25%,40.90%,0.023%
1769424300,11003,66.17%,NO,0.375,166.7%,13.37%,37.94%,0.007%
1769424300,11004,65.49%,NO,0.355,181.7%,10.25%,52.10%,0.007%
1769424300,11005,64.88%,NO,0.335,198.5%,16.01%,48.44%,0.007%
1769424300,11006,64.26%,NO,0.335,198.5%,30.42%,49.87%,0.007%
1769424300,11007,63.65%,NO,0.345,189.9%,13.89%,48.99%,0.007%
1769424300,11008,63.03%,NO,0.345,189.9%,24.17%,37.80%,0.007%
1769424300,11009,62.42%,NO,0.335,198.5%,17.17%,41.56%,0.023%
1769424300,11010,61.80%,NO,0.275,263.6%,28.68%,36.01%,0.023%
1769424300,11011,61.18%,NO,0.255,292.2%,24.43%,35.95%,0.023%
1769424300,11012,60.56%,NO,0.245,308.2%,17.86%,35.64%,0.023%
1769424300,11013,59.92%,NO,0.195,412.8%,43.71%,30.98%,0.045%
1769424300,11014,59.31%,NO,0.185,440.5%,19.56%,26.05%,0.045%
1769424300,11015,58.69%,NO,0.185,440.5%,17.17%,30.10%,0.045%
1769424300,11016,58.08%,NO,0.195,412.8%,17.89%,31.28%,0.045%
1769424300,11017,57.46%,NO,0.195,412.8%,17.62%,34.39%,0.045%
1769424300,11018,56.84%,NO,0.195,412.8%,40.00%,13.04%,0.045%
1769424300,11019,56.22%,NO,0.195,412.8%,26.74%,43.81%,0.045%
1769424300,11021,54.98%,NO,0.215,365.1%,30.22%,45.46%,0.045%
1769424300,11022,54.36%,NO,0.185,440.5%,34.55%,30.01%,0.045%
1769424300,11023,53.74%,NO,0.185,440.5%,48.30%,6.41%,0.045%
1769424300,11024,53.12%,NO,0.175,471.4%,47.76%,-0.62%,0.045%
1769424300,11025,52.51%,NO,0.175,471.4%,91.43%,6.35%,0.045%
1769424300,11026,51.89%,NO,0.175,471.4%,96.20%,10.65%,0.045%
1769424300,11027,51.27%,NO,0.195,412.8%,92.49%,-1.51%,0.045%
1769424300,11028,50.65%,NO,0.195,412.8%,96.05%,2.73%,0.045%
1769424300,11029,50.03%,NO,0.205,387.8%,86.87%,17.21%,0.045%
1769424300,11030,49.40%,NO,0.205,387.8%,90.85%,21.99%,0.045%
1769424300,11031,48.78%,NO,0.205,387.8%,92.99%,17.29%,0.045%
1769424300,11032,48.17%,NO,0.195,412.8%,93.25%,5.85%,0.045%
1769424300,11033,47.55%,NO,0.195,412.8%,95.71%,5.43%,0.045%
1769424300,11034,46.93%,NO,0.185,440.5%,96.53%,8.58%,0.045%
1769424300,11035,46.31%,NO,0.205,387.8%,96.45%,8.80%,0.045%
1769424300,11036,45.69%,NO,0.225,344.4%,94.61%,0.86%,0.042%
1769424300,11041,42.59%,NO,0.215,365.1%,95.12%,2.37%,0.036%
1769424300,11042,41.97%,NO,0.215,365.1%,82.83%,1.03%,0.036%
1769424300,11043,41.30%,NO,0.215,365.1%,50.95%,14.30%,0.036%
1769424300,11044,40.68%,NO,0.215,365.1%,47.97%,13.24%,0.036%
1769424300,11045,40.06%,NO,0.245,308.2%,81.95%,-4.14%,0.022%
1769424300,11046,39.45%,NO,0.255,292.2%,34.99%,30.12%,0.022%
1769424300,11047,38.83%,NO,0.265,277.4%,36.35%,28.71%,0.022%
1769424300,11048,38.21%,NO,0.265,277.4%,35.33%,29.25%,0.022%
1769424300,11049,37.59%,NO,0.295,239.0%,30.77%,37.29%,0.010%
1769424300,11050,36.98%,NO,0.315,217.5%,26.42%,31.88%,0.010%
1769424300,11051,36.36%,NO,0.355,181.7%,20.49%,36.61%,0.010%
1769424300,11052,35.75%,NO,0.345,189.9%,22.36%,34.00%,0.010%
1769424300,11053,35.14%,NO,0.345,189.9%,22.95%,34.28%,0.010%
1769424300,11054,34.52%,NO,0.335,198.5%,29.63%,31.21%,0.010%
1769424300,11055,33.90%,NO,0.315,217.5%,36.04%,22.15%,0.010%
1769424300,11056,33.28%,NO,0.205,387.8%,16.42%,32.12%,0.024%
1769424300,11057,32.60%,NO,0.195,412.8%,20.34%,35.95%,0.024%
1769424300,11058,31.98%,NO,0.185,440.5%,24.29%,36.73%,0.024%
1769424300,11060,30.74%,NO,0.185,440.5%,15.44%,33.95%,0.024%
1769424300,11062,29.49%,NO,0.135,640.7%,20.34%,38.22%,0.032%
1769424300,11063,28.87%,NO,0.125,700.0%,27.79%,34.35%,0.032%
1769424300,11064,28.26%,NO,0.125,700.0%,27.07%,32.94%,0.032%
1769424300,11065,27.64%,NO,0.135,640.7%,20.80%,36.95%,0.032%
1769424300,11066,27.03%,NO,0.145,589.7%,22.30%,34.77%,0.032%
1769424300,11067,26.40%,NO,0.185,440.5%,33.16%,55.03%,0.032%
1769424300,11071,23.92%,NO,0.205,387.8%,18.40%,41.87%,0.012%
1769424300,11072,23.28%,NO,0.215,365.1%,26.51%,38.78%,0.012%
1769424300,11073,22.66%,NO,0.235,325.5%,31.14%,15.39%,0.012%
1769424300,11074,22.04%,NO,0.245,308.2%,25.60%,25.53%,0.012%
1769424300,11075,21.41%,NO,0.255,292.2%,23.32%,26.49%,0.012%
1769424300,11076,20.79%,NO,0.245,308.2%,34.45%,26.20%,0.012%
1769424300,11077,20.17%,NO,0.235,325.5%,70.19%,17.40%,0.012%
1769425200,11110,99.62%,YES,0.485,106.2%,15.96%,32.78%,0.000%
1769425200,11111,99.00%,YES,0.525,90.5%,18.72%,30.66%,0.015%
1769425200,11112,98.38%,YES,0.525,90.5%,18.59%,30.80%,0.015%
1769425200,11113,97.76%,YES,0.535,86.9%,20.06%,31.32%,0.015%
1769425200,11114,97.15%,YES,0.595,68.1%,18.30%,31.15%,0.024%
1769425200,11115,96.53%,YES,0.595,68.1%,18.15%,31.34%,0.024%
1769425200,11116,95.91%,YES,0.605,65.3%,20.43%,33.67%,0.024%
1769425200,11117,95.29%,YES,0.615,62.6%,21.47%,34.03%,0.024%
1769425200,11118,94.66%,YES,0.615,62.6%,21.76%,34.52%,0.024%
1769425200,11119,94.04%,YES,0.645,55.0%,23.19%,37.62%,0.026%
1769425200,11120,93.43%,YES,0.645,55.0%,22.02%,37.14%,0.026%
1769425200,11121,92.81%,YES,0.695,43.9%,23.49%,37.35%,0.044%
1769425200,11122,92.19%,YES,0.665,50.4%,25.90%,37.95%,0.044%
1769425200,11123,91.57%,YES,0.675,48.1%,28.87%,36.84%,0.044%
1769425200,11124,90.95%,YES,0.685,46.0%,32.68%,37.55%,0.044%
1769425200,11125,90.33%,YES,0.685,46.0%,33.70%,36.89%,0.044%
1769425200,11129,87.86%,YES,0.665,50.4%,88.90%,33.66%,0.025%
1769425200,11130,87.24%,YES,0.565,77.0%,17.61%,56.82%,0.025%
1769425200,11131,86.62%,YES,0.595,68.1%,21.79%,62.91%,0.025%
1769425200,11135,84.14%,YES,0.655,52.7%,50.55%,39.27%,0.041%
1769426100,11271,99.72%,NO,0.555,80.2%,16.50%,33.27%,0.000%
1769426100,11272,99.09%,NO,0.545,83.5%,17.18%,30.33%,-0.000%
1769426100,11273,98.48%,NO,0.555,80.2%,19.98%,38.84%,0.000%
1769426100,11274,97.86%,NO,0.555,80.2%,19.43%,36.12%,-0.000%
1769426100,11275,97.24%,NO,0.535,86.9%,17.24%,32.08%,-0.000%
1769426100,11276,96.63%,NO,0.535,86.9%,16.81%,33.63%,0.000%
1769426100,11277,96.01%,NO,0.525,90.5%,17.12%,33.85%,0.000%
1769426100,11278,95.39%,NO,0.545,83.5%,17.15%,33.32%,-0.000%
1769426100,11279,94.77%,NO,0.545,83.5%,16.91%,34.73%,0.000%
1769426100,11280,94.16%,NO,0.545,83.5%,17.55%,31.54%,-0.000%
1769426100,11281,93.54%,NO,0.545,83.5%,17.40%,32.52%,0.000%
1769426100,11282,92.92%,NO,0.535,86.9%,17.66%,33.11%,0.000%
1769426100,11283,92.29%,NO,0.565,77.0%,21.88%,36.70%,0.000%
1769426100,11284,91.67%,NO,0.555,80.2%,19.09%,37.91%,0.000%
1769426100,11285,91.05%,NO,0.505,98.0%,17.52%,37.83%,0.000%
1769426100,11286,90.44%,NO,0.535,86.9%,13.75%,34.26%,0.005%
1769426100,11287,89.82%,NO,0.545,83.5%,13.57%,31.40%,0.005%
1769426100,11288,89.20%,NO,0.515,94.2%,13.71%,32.56%,0.005%
1769426100,11289,88.58%,NO,0.495,102.0%,18.37%,34.55%,0.005%
1769426100,11290,87.96%,NO,0.505,98.0%,13.22%,37.24%,0.005%
1769426100,11291,87.34%,NO,0.515,94.2%,13.24%,41.12%,0.005%
1769426100,11292,86.72%,NO,0.525,90.5%,14.54%,34.86%,0.005%
1769426100,11293,86.10%,NO,0.535,86.9%,13.20%,34.93%,0.005%
1769426100,11294,85.48%,NO,0.565,77.0%,22.25%,50.89%,0.005%
1769426100,11295,84.86%,NO,0.575,73.9%,16.86%,52.01%,0.005%
1769426100,11296,84.22%,NO,0.575,73.9%,16.80%,50.99%,0.005%
1769426100,11297,83.60%,NO,0.545,83.5%,16.35%,33.29%,0.005%
1769426100,11298,82.98%,NO,0.545,83.5%,14.47%,36.90%,0.005%
1769426100,11299,82.36%,NO,0.545,83.5%,23.38%,47.89%,0.005%
1769426100,11300,81.74%,NO,0.545,83.5%,29.04%,45.93%,0.005%
1769426100,11301,81.11%,NO,0.545,83.5%,16.47%,38.91%,0.005%
1769426100,11302,80.49%,NO,0.535,86.9%,22.55%,40.74%,0.005%
1769426100,11303,79.87%,NO,0.535,86.9%,35.39%,46.50%,0.005%
1769426100,11304,79.25%,NO,0.545,83.5%,38.00%,41.91%,0.005%
1769426100,11305,78.63%,NO,0.545,83.5%,30.79%,39.68%,0.005%
1769426100,11306,78.00%,NO,0.545,83.5%,18.62%,38.37%,0.005%
1769426100,11307,77.38%,NO,0.545,83.5%,18.85%,41.63%,0.005%
1769426100,11308,76.76%,NO,0.545,83.5%,16.46%,37.47%,0.005%
1769426100,11309,76.14%,NO,0.545,83.5%,16.68%,31.87%,0.005%
1769426100,11310,75.52%,NO,0.545,83.5%,16.41%,32.30%,0.005%
1769426100,11311,74.90%,NO,0.585,70.9%,20.95%,47.82%,0.005%
1769426100,11312,74.27%,NO,0.595,68.1%,25.37%,47.15%,0.005%
1769426100,11313,73.65%,NO,0.755,32.5%,11.00%,37.42%,-0.035%
1769426100,11314,73.03%,NO,0.735,36.1%,10.76%,35.68%,-0.035%
1769426100,11315,72.40%,NO,0.615,62.6%,10.31%,34.10%,-0.019%
1769426100,11316,71.78%,NO,0.615,62.6%,10.87%,33.58%,-0.019%
1769426100,11317,71.16%,NO,0.575,73.9%,12.96%,28.69%,-0.005%
1769426100,11318,70.54%,NO,0.545,83.5%,10.04%,29.08%,-0.005%
1769426100,11319,69.92%,NO,0.545,83.5%,10.30%,28.66%,-0.005%
1769426100,11320,69.30%,NO,0.555,80.2%,12.42%,32.79%,-0.005%
1769426100,11321,68.67%,NO,0.565,77.0%,14.28%,33.81%,-0.005%
1769426100,11322,68.05%,NO,0.705,41.8%,12.06%,34.93%,-0.019%
1769426100,11323,67.43%,NO,0.735,36.1%,10.14%,38.34%,-0.031%
1769426100,11324,66.81%,NO,0.735,36.1%,12.22%,33.18%,-0.031%
1769426100,11325,66.19%,NO,0.765,30.7%,14.21%,32.23%,-0.033%
1769426100,11326,65.57%,NO,0.765,30.7%,14.74%,31.96%,-0.034%
1769426100,11327,64.94%,NO,0.705,41.8%,17.52%,24.68%,-0.034%
1769426100,11328,64.32%,NO,0.715,39.9%,10.09%,32.37%,-0.034%
1769426100,11330,63.08%,NO,0.705,41.8%,10.82%,17.17%,-0.034%
1769426100,11332,61.84%,NO,0.585,70.9%,16.23%,14.37%,-0.004%
1769426100,11333,61.21%,NO,0.595,68.1%,30.82%,16.18%,-0.004%
1769426100,11334,60.59%,NO,0.595,68.1%,26.35%,8.47%,-0.004%
1769426100,11335,59.97%,NO,0.655,52.7%,21.68%,15.08%,-0.007%
1769426100,11336,59.34%,NO,0.605,65.3%,5.96%,14.48%,-0.007%
1769426100,11343,55.01%,NO,0.585,70.9%,13.57%,29.04%,-0.007%
1769426100,11346,53.15%,NO,0.555,80.2%,12.73%,30.15%,-0.003%
1769426100,11347,52.54%,NO,0.655,52.7%,16.12%,16.22%,-0.003%
1769426100,11348,51.92%,NO,0.665,50.4%,14.94%,24.09%,-0.007%
1769426100,11351,50.05%,NO,0.655,52.7%,21.51%,22.81%,-0.007%
1769426100,11352,49.44%,NO,0.655,52.7%,63.77%,-5.36%,-0.007%
1769426100,11353,48.82%,NO,0.610,63.9%,83.96%,9.75%,-0.007%
1769426100,11354,48.20%,NO,0.595,68.1%,71.14%,2.37%,-0.007%
1769426100,11355,47.58%,NO,0.585,70.9%,91.19%,17.47%,-0.007%
1769426100,11357,46.33%,NO,0.605,65.3%,87.95%,27.81%,-0.007%
1769426100,11358,45.71%,NO,0.625,60.0%,83.71%,4.65%,-0.007%
1769426100,11359,45.09%,NO,0.745,34.2%,28.57%,31.34%,-0.024%
1769426100,11361,43.84%,NO,0.765,30.7%,23.71%,19.32%,-0.024%
1769426100,11362,43.20%,NO,0.765,30.7%,13.25%,22.70%,-0.024%
1769426100,11363,42.58%,NO,0.765,30.7%,16.51%,23.78%,-0.024%
1769426100,11364,41.96%,NO,0.765,30.7%,24.42%,4.80%,-0.033%
1769426100,11365,41.34%,NO,0.825,21.2%,31.05%,-5.46%,-0.045%
1769427000,11432,99.75%,YES,0.535,86.9%,15.78%,31.62%,0.000%
1769427000,11433,99.12%,YES,0.545,83.5%,18.76%,28.64%,0.000%
1769427000,11434,98.50%,YES,0.545,83.5%,18.06%,32.15%,-0.000%
1769427000,11435,97.89%,YES,0.585,70.9%,20.79%,31.86%,0.002%
1769427000,11436,97.27%,YES,0.595,68.1%,21.20%,32.29%,0.002%
1769427000,11437,96.65%,YES,0.605,65.3%,21.80%,32.64%,0.002%
1769427000,11438,96.03%,YES,0.605,65.3%,21.94%,33.42%,0.002%
1769427000,11439,95.39%,YES,0.605,65.3%,21.76%,33.54%,0.002%
1769427000,11440,94.77%,YES,0.605,65.3%,22.76%,35.21%,0.007%
1769427000,11441,94.15%,YES,0.615,62.6%,24.30%,36.08%,0.007%
1769427000,11442,93.53%,YES,0.615,62.6%,24.04%,45.96%,-0.002%
1769427000,11443,92.91%,YES,0.485,106.2%,10.78%,43.16%,-0.022%
1769427000,11444,92.28%,YES,0.445,124.7%,9.88%,41.38%,-0.040%
1769427000,11445,91.67%,YES,0.395,153.2%,8.90%,40.50%,-0.041%
1769427000,11446,91.04%,YES,0.395,153.2%,8.18%,41.04%,-0.041%
1769427000,11447,90.42%,YES,0.385,159.7%,8.07%,40.66%,-0.041%
1769427000,11448,89.80%,YES,0.385,159.7%,13.21%,29.58%,-0.041%
1769427000,11449,89.18%,YES,0.395,153.2%,14.90%,26.75%,-0.041%
1769427000,11450,88.56%,YES,0.490,104.1%,14.88%,31.62%,-0.018%
1769427000,11451,87.93%,YES,0.535,86.9%,9.51%,25.92%,-0.011%
1769427000,11452,87.31%,YES,0.565,77.0%,15.04%,23.22%,-0.011%
1769427000,11453,86.70%,YES,0.615,62.6%,47.28%,5.81%,0.002%
1769427000,11454,86.08%,YES,0.625,60.0%,61.34%,1.85%,0.002%
1769427000,11455,85.46%,YES,0.585,70.9%,22.36%,23.20%,0.007%
1769427000,11456,84.84%,YES,0.575,73.9%,19.13%,28.77%,0.007%
1769427000,11457,84.22%,YES,0.585,70.9%,26.22%,37.14%,0.007%
1769427000,11466,78.65%,YES,0.645,55.0%,7.06%,34.45%,0.025%
1769427000,11467,78.03%,YES,0.635,57.5%,13.31%,33.11%,0.025%
1769427000,11468,77.42%,YES,0.625,60.0%,18.50%,34.88%,0.025%
1769427000,11469,76.80%,YES,0.625,60.0%,14.94%,40.14%,0.025%
1769427000,11472,74.95%,YES,0.625,60.0%,18.19%,37.67%,0.025%
1769427000,11473,74.27%,YES,0.625,60.0%,33.90%,4.86%,0.025%
1769427000,11477,71.80%,YES,0.575,73.9%,52.74%,40.24%,0.008%
1769427000,11479,70.56%,YES,0.555,80.2%,61.44%,5.97%,0.008%
1769427000,11480,69.93%,YES,0.555,80.2%,72.85%,29.63%,0.008%
1769427000,11481,69.32%,YES,0.555,80.2%,33.21%,40.14%,0.008%
1769427000,11482,68.70%,YES,0.565,77.0%,34.29%,33.70%,0.008%
1769427000,11483,68.08%,YES,0.565,77.0%,29.03%,34.96%,0.008%
1769427000,11484,67.45%,YES,0.565,77.0%,35.91%,16.55%,0.008%
1769427000,11485,66.84%,YES,0.575,73.9%,36.13%,16.71%,0.007%
1769427000,11486,66.16%,YES,0.575,73.9%,34.53%,19.99%,0.007%
1769427000,11487,65.54%,YES,0.575,73.9%,43.99%,10.38%,0.007%
1769427000,11488,64.92%,YES,0.615,62.6%,16.71%,27.68%,0.007%
1769427000,11489,64.30%,YES,0.655,52.7%,16.39%,16.93%,0.011%
1769427000,11490,63.67%,YES,0.655,52.7%,30.09%,10.89%,0.011%
1769427000,11491,63.05%,YES,0.655,52.7%,21.82%,16.84%,0.013%
1769427000,11492,62.42%,YES,0.665,50.4%,19.27%,18.20%,0.013%
1769427000,11493,61.75%,YES,0.665,50.4%,18.05%,25.70%,0.013%
1769427000,11494,61.13%,YES,0.665,50.4%,22.54%,17.38%,0.013%
1769427000,11495,60.52%,YES,0.665,50.4%,11.90%,34.03%,0.013%
1769427000,11496,59.89%,YES,0.665,50.4%,12.50%,33.72%,0.013%
1769427000,11497,59.27%,YES,0.645,55.0%,15.34%,40.01%,0.013%
1769427000,11498,58.66%,YES,0.645,55.0%,14.41%,41.29%,0.013%
1769427000,11502,56.17%,YES,0.395,153.2%,8.23%,33.15%,-0.020%
1769427000,11503,55.56%,YES,0.415,141.0%,10.59%,45.35%,-0.020%
1769427000,11504,54.93%,YES,0.455,119.8%,26.98%,43.34%,-0.020%
1769427000,11505,54.32%,YES,0.455,119.8%,18.48%,43.05%,-0.020%
1769427000,11506,53.70%,YES,0.445,124.7%,20.94%,45.48%,-0.020%
1769427000,11507,53.08%,YES,0.445,124.7%,21.97%,46.06%,-0.020%
1769427000,11508,52.46%,YES,0.565,77.0%,15.91%,46.09%,-0.005%
1769427000,11509,51.82%,YES,0.605,65.3%,29.01%,44.34%,-0.002%
1769427000,11510,51.19%,YES,0.605,65.3%,38.63%,20.77%,-0.002%
1769427000,11511,50.57%,YES,0.575,73.9%,31.25%,12.42%,-0.002%
1769427000,11512,49.95%,YES,0.575,73.9%,35.65%,17.98%,-0.002%
1769427000,11513,49.33%,YES,0.595,68.1%,8.82%,27.48%,-0.002%
1769427000,11519,45.61%,YES,0.545,83.5%,9.69%,53.20%,-0.002%
1769427000,11523,43.13%,YES,0.595,68.1%,12.19%,27.34%,-0.002%
1769427000,11529,39.41%,YES,0.665,50.4%,30.03%,52.90%,0.013%
